,date,raw,smooth,minpreds,avgpreds,maxpreds
0,2020-02-16,0.0,-0.019298067885256058,,,
1,2020-02-17,0.0,-0.015098469037465477,,,
2,2020-02-18,0.0,-0.008003978087737663,,,
3,2020-02-19,0.0,0.0005425433219749676,,,
4,2020-02-20,0.0,0.008576652636669202,,,
5,2020-02-21,0.0,0.014935280060838505,,,
6,2020-02-22,0.0,0.019208819240059186,,,
7,2020-02-23,0.0,0.02141361370078917,,,
8,2020-02-24,0.0,0.02173876170129167,,,
9,2020-02-25,0.0,0.020425335882700194,,,
10,2020-02-26,0.0,0.017726361197853778,,,
11,2020-02-27,0.0,0.01389760846396733,,,
12,2020-02-28,0.0,0.009198961234950754,,,
13,2020-02-29,0.0,0.003906324623295055,,,
14,2020-03-01,0.0,-0.001658354163610753,,,
15,2020-03-02,0.0,-0.007094808400035485,,,
16,2020-03-03,0.0,-0.011982625886065927,,,
17,2020-03-04,0.0,-0.016153945495470785,,,
18,2020-03-05,0.0,-0.02004120425943185,,,
19,2020-03-06,0.0,-0.024523138566412448,,,
20,2020-03-07,0.0,-0.029955345684899545,,,
21,2020-03-08,0.0,-0.03522338619913359,,,
22,2020-03-09,0.0,-0.03794133486035008,,,
23,2020-03-10,0.0,-0.035541014330488514,,,
24,2020-03-11,0.0,-0.026289919165479618,,,
25,2020-03-12,0.0,-0.010150576203106021,,,
26,2020-03-13,0.0,0.010666773665135175,,,
27,2020-03-14,0.0,0.03264691850687384,,,
28,2020-03-15,0.0,0.053488713632782486,,,
29,2020-03-16,0.0,0.07373946797271566,,,
30,2020-03-17,0.0,0.09557727416325075,,,
31,2020-03-18,0.0,0.12037357637000005,,,
32,2020-03-19,0.0,0.14808716796561058,,,
33,2020-03-20,0.0,0.1786982761173695,,,
34,2020-03-21,0.0,0.21320348876016598,,,
35,2020-03-22,1.0,0.2528743800186716,,,
36,2020-03-23,0.0,0.2980993770951637,,,
37,2020-03-24,0.0,0.3480680452727063,,,
38,2020-03-25,0.0,0.4006934052727292,,,
39,2020-03-26,2.0,0.45216601642343424,,,
40,2020-03-27,0.0,0.49689015265827613,,,
41,2020-03-28,1.0,0.5284770708827793,,,
42,2020-03-29,1.0,0.5419635331948943,,,
43,2020-03-30,1.0,0.537325042333755,,,
44,2020-03-31,0.0,0.5225265351691583,,,
45,2020-04-01,0.0,0.5134485410332572,0.0,0.0,0.0
46,2020-04-02,1.0,0.5313843210028643,1.0001904,1.0001904,1.0001904
47,2020-04-03,2.0,0.5997626925188321,1.1008889078054231,1.1234502352734048,1.1460115627413863
48,2020-04-04,1.0,0.7380910680884899,1.211693903027021,1.262368724968891,1.3130435469107613
49,2020-04-05,1.0,0.9534628762837261,1.3337474521047534,1.419161292536045,1.5045751329673367
50,2020-04-06,1.0,1.2370160716502323,1.4684131255671722,1.5964952543574644,1.7245773831477564
51,2020-04-07,2.0,1.570246784358409,1.6172303225952098,1.797473162042223,1.9777160014892363
52,2020-04-08,2.0,1.9358811262561857,1.7817372322811744,2.0254258322054612,2.2691144321297485
53,2020-04-09,2.0,2.324185152290809,1.9633157422052268,2.283700851467856,2.6040859607304854
54,2020-04-10,1.0,2.731365874285899,2.1632330219460325,2.575705904635343,2.988178787324654
55,2020-04-11,3.0,3.154323133297981,2.3828242248775386,2.905172948803342,3.4275216727291458
56,2020-04-12,2.0,3.588164663174581,2.6236303888131944,3.27639499571857,3.9291596026239457
57,2020-04-13,2.0,4.028969839635037,2.8874264703452153,3.6943228112324604,4.501219152119705
58,2020-04-14,2.0,4.480025118832408,3.1762124233554507,4.164611813516221,5.153011203676992
59,2020-04-15,5.0,4.9595201143215535,3.4922595184906435,4.693765060878421,5.8952706032662
60,2020-04-16,3.0,5.506420883214427,3.838291314380157,5.289530157573173,6.74076900076619
61,2020-04-17,5.0,6.175499059604552,4.2178398535026895,5.961672616149735,7.70550537879678
62,2020-04-18,12.0,7.0157147118128975,4.635541194996078,6.722759445708849,8.80997769642162
63,2020-04-19,10.0,8.0444376094945,5.096728109018368,7.587719533197364,10.07871095737636
64,2020-04-20,8.0,9.238293917712088,5.605943611798877,8.571177740939161,11.536411870079446
65,2020-04-21,19.0,10.54476836546809,6.165086773075756,9.68353641535434,13.201986057632922
66,2020-04-22,13.0,11.902438303675519,6.772299029672624,10.927881943645254,15.083464857617882
67,2020-04-23,9.0,13.259722314410368,7.421769834259245,12.298360694530299,17.174951554801353
68,2020-04-24,15.0,14.586170758979216,8.103966417216355,13.779358425581805,19.454750433947254
69,2020-04-25,6.0,15.868771769219899,8.805937182117662,15.344959394245215,21.88398160637277
70,2020-04-26,18.0,17.094351157107276,9.511433918923847,16.958217621657475,24.405001324391105
71,2020-04-27,11.0,18.237176519643803,10.200948321289813,18.570481095155316,26.940013869020817
72,2020-04-28,19.0,19.269637335269454,10.852646647273133,20.12324479439363,29.39384294151413
73,2020-04-29,16.0,20.18535059663295,11.445044141896197,21.55505249786478,31.66506085383336
74,2020-04-30,17.0,21.0055393489853,11.96038206777047,22.811283056297615,33.66218404482476
75,2020-05-01,22.0,21.759911635755664,12.386729075896538,23.851487472223464,35.31624586855039
76,2020-05-02,26.0,22.46434062817422,12.718526248070622,24.65268559561106,36.5868449431515
77,2020-05-03,28.0,23.117528821097235,12.95672395869842,25.211010511287196,37.46529706387597
78,2020-05-04,29.0,23.71466704107255,13.108909657842036,25.542608725345673,37.97630779284931
79,2020-05-05,49.0,24.261674598889943,13.188945040969559,25.682548428304433,38.17615181563931
80,2020-05-06,28.0,24.777943648525525,13.215775381929925,25.6809677461644,38.146160110398874
81,2020-05-07,29.0,25.286492863367588,13.21113387928081,25.5960237597168,37.98091364015279
82,2020-05-08,24.0,25.79798027262057,13.195752571280812,25.483032669801702,37.77031276832259
83,2020-05-09,23.0,26.29706237597749,13.1848467182774,25.382202036384527,37.579557354491655
84,2020-05-10,21.0,26.7403610106068,13.185568403165385,25.31210454321943,37.438640683273476
85,2020-05-11,20.0,27.072910111176604,13.198452696481061,25.273840698627275,37.34922870077349
